uniqueCandidateId,voterNumber,ballotNumber,partyNameArabic,partyNameEnglish,candidateSequence,nominationType,governorate,sex,fullNameArabic,fullNameEnglish,email,phone,bio,photoUrl,coverPhotoUrl,verificationStatus,verificationDocuments,verifiedAt,verifiedBy,profileCompletionPercent,viewsCount,supportersCount,postsCount,eventsCount,sourceFile,metadataH1,metadataH2,createdAt,updatedAt,lastActiveAt
"NIN-ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 3266, dtype: object-007292",7292,"ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 3266, dtype: object",,,24,Party,Nineveh,FEMALE,Hello Salem Ismail Omar Koger,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.517633,2025-10-17T16:36:29.517633,
"DOH-ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 3267, dtype: object-004609",4609,"ballotNumber                              275 
ballotNumber    Kurdistan Democratic Pa-\nrner
Name: 3267, dtype: object",,,22,Party,Dohuk,FEMALE,Hello Salman Suleiman Youssef Barwari,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.524375,2025-10-17T16:36:29.524375,
"ERB-ballotNumber              288 
ballotNumber    New generation
Name: 3268, dtype: object-000103",103,"ballotNumber              288 
ballotNumber    New generation
Name: 3268, dtype: object",,,7,Party,Erbil,MALE,"Hendren Farouk Hassrin Has-
san",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.527907,2025-10-17T16:36:29.527907,
"ERB-ballotNumber            225 
ballotNumber    Stand Group 
Name: 3269, dtype: object-000037",37,"ballotNumber            225 
ballotNumber    Stand Group 
Name: 3269, dtype: object",,,3,Party,Erbil,MALE,"Hey Adam, please don't be afr-
aid.",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.529921,2025-10-17T16:36:29.529921,
"AL-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3270, dtype: object-001269",1269,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3270, dtype: object",,,6,Alliance,Al-Qadisiyah,MALE,Heydarshakhirfarhoud Misharighanimi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.531934,2025-10-17T16:36:29.531934,
"BAG-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3271, dtype: object-002448",2448,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3271, dtype: object",,,4,Alliance,Baghdad,FEMALE,Hiam Aboudkadhim Fatlawi Al-Yasiri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.537971,2025-10-17T16:36:29.537971,
"NIN-ballotNumber               240 
ballotNumber    National masses
Name: 3272, dtype: object-006865",6865,"ballotNumber               240 
ballotNumber    National masses
Name: 3272, dtype: object",,,47,Party,Nineveh,FEMALE,Hiam Al-Iham Abdel-Azzou Al-Saffar,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.539984,2025-10-17T16:36:29.539984,
"BAG-ballotNumber                           264 
ballotNumber    National Pioneers\nMovement
Name: 3273, dtype: object-004171",4171,"ballotNumber                           264 
ballotNumber    National Pioneers\nMovement
Name: 3273, dtype: object",,,77,Party,Baghdad,FEMALE,Hiam Amirsalim George Yeshu,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.542007,2025-10-17T16:36:29.542007,
"NAJ-ballotNumber                       250 
ballotNumber    Alternative Allia-\nnce
Name: 3274, dtype: object-001692",1692,"ballotNumber                       250 
ballotNumber    Alternative Allia-\nnce
Name: 3274, dtype: object",,,20,Alliance,Najaf,FEMALE,"Hiam Mohammed Abbas Hajoul Al-
Rasn Y",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.542007,2025-10-17T16:36:29.542007,
"BAG-ballotNumber                 271 
ballotNumber    Services Alliance
Name: 3275, dtype: object-004490",4490,"ballotNumber                 271 
ballotNumber    Services Alliance
Name: 3275, dtype: object",,,93,Alliance,Baghdad,FEMALE,"Hiam Salman Mansour Haseer N Al-
Amri",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.542007,2025-10-17T16:36:29.542007,
"BAG-ballotNumber                 270 
ballotNumber    Iraq Reform Party
Name: 3276, dtype: object-004377",4377,"ballotNumber                 270 
ballotNumber    Iraq Reform Party
Name: 3276, dtype: object",,,50,Party,Baghdad,FEMALE,Hiam Samir Abdul Amir Jassim Al-Saadi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.542007,2025-10-17T16:36:29.542007,
"BAG-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3277, dtype: object-003225",3225,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3277, dtype: object",,,32,Alliance,Baghdad,FEMALE,"Hiba Fadel Abdullah Mahdi Al-
Mashhadani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.553860,2025-10-17T16:36:29.553860,
"NIN-ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3278, dtype: object-006688",6688,"ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3278, dtype: object",,,8,Alliance,Nineveh,FEMALE,Hiba Fadhil Abbas Ali Al-Mawli,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.556902,2025-10-17T16:36:29.556902,
"BAG-ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3279, dtype: object-003993",3993,"ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3279, dtype: object",,,13,Alliance,Baghdad,FEMALE,"Hiba Hasir N       Ali Amir
N Sultani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.560824,2025-10-17T16:36:29.560824,
"AL-ballotNumber                202 
ballotNumber    Sadiqun Movement
Name: 3280, dtype: object-001088",1088,"ballotNumber                202 
ballotNumber    Sadiqun Movement
Name: 3280, dtype: object",,,19,Party,Al-Qadisiyah,FEMALE,"Hiba Muhammad Abdul Hassan Zug-
hair Al-Shabanani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.560824,2025-10-17T16:36:29.560824,
"NAJ-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 3281, dtype: object-001550",1550,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 3281, dtype: object",,,12,Party,Najaf,FEMALE,Hiba Razzaq Nasser Haseen Al-Khafaji,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.560824,2025-10-17T16:36:29.560824,
"SAL-ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3282, dtype: object-005784",5784,"ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3282, dtype: object",,,3,Alliance,Saladin,FEMALE,Hiba Sabah Al-TayfJassim Al-Samarani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.560824,2025-10-17T16:36:29.560824,
"WAS-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3283, dtype: object-007561",7561,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3283, dtype: object",,,16,Alliance,Wasit,FEMALE,"Hibakalf Razzaq Mohsen Al-Quraishi
Y",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.570499,2025-10-17T16:36:29.570499,
"BAG-ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3284, dtype: object-002821",2821,"ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3284, dtype: object",,,70,Alliance,Baghdad,FEMALE,High phone Aliwi Obaid,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.573501,2025-10-17T16:36:29.573501,
"DHI-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3285, dtype: object-005058",5058,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3285, dtype: object",,,21,Alliance,Dhi Qar,MALE,Hilal Hasirn Udayb Hamad Al-Sahalani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.575505,2025-10-17T16:36:29.575505,
"KIR-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3286, dtype: object-006233",6233,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3286, dtype: object",,,21,Alliance,Kirkuk,FEMALE,Hind Abdel Karim Ali Naseef,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.578503,2025-10-17T16:36:29.578503,
"DIY-ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 3287, dtype: object-004794",4794,"ballotNumber                              231 
ballotNumber    National State Forces Alliance
Name: 3287, dtype: object",,,25,Alliance,Diyala,FEMALE,"Hind Abdul Amir Maryoush Dahlous Al-Hasthan
Y",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.580496,2025-10-17T16:36:29.580496,
"DIY-ballotNumber             248 
ballotNumber    Al-Da'i Party
Name: 3288, dtype: object-004876",4876,"ballotNumber             248 
ballotNumber    Al-Da'i Party
Name: 3288, dtype: object",,,5,Party,Diyala,FEMALE,Hind Ali Obaid Binun Al-Da'miyy,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.582500,2025-10-17T16:36:29.582500,
"BAG-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3289, dtype: object-003281",3281,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3289, dtype: object",,,89,Alliance,Baghdad,FEMALE,Hind Ghanem Diab Sarhan,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.586031,2025-10-17T16:36:29.586031,
"THE-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3290, dtype: object-000836",836,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3290, dtype: object",,,24,Alliance,The egg,FEMALE,Hind Haseer N Aswad Shabib Al-Azhaiwi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.589580,2025-10-17T16:36:29.589580,
"BAG-ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 3291, dtype: object-003445",3445,"ballotNumber                                 244 
ballotNumber    Al-Arafri Foun-\ndation Coalition
Name: 3291, dtype: object",,,117,Alliance,Baghdad,FEMALE,Hind Haytham Salman Hamdi Al-Saeedi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.591578,2025-10-17T16:36:29.591578,
"BAG-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3292, dtype: object-003213",3213,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3292, dtype: object",,,20,Alliance,Baghdad,FEMALE,"Hind Ismail Haseer N KhalafAl-
Samarani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.593579,2025-10-17T16:36:29.593579,
"NIN-ballotNumber                 211 
ballotNumber    National identity
Name: 3293, dtype: object-006589",6589,"ballotNumber                 211 
ballotNumber    National identity
Name: 3293, dtype: object",,,20,Party,Nineveh,FEMALE,"Hind Khadna Ahmed Ha-
ssan Al-Ali",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.595581,2025-10-17T16:36:29.595581,
"BAG-ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3294, dtype: object-004250",4250,"ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3294, dtype: object",,,59,Alliance,Baghdad,FEMALE,Hind Khamis Majid Zubairaldlimیي,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.597579,2025-10-17T16:36:29.597579,
"SAL-ballotNumber              255 
ballotNumber    Progress Party
Name: 3295, dtype: object-005754",5754,"ballotNumber              255 
ballotNumber    Progress Party
Name: 3295, dtype: object",,,20,Party,Saladin,FEMALE,Hind Mahmoud KhalafMadlul Al-Janani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.598579,2025-10-17T16:36:29.598579,
"SAL-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3296, dtype: object-005686",5686,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3296, dtype: object",,,24,Alliance,Saladin,FEMALE,Hind Mohammed Saleh Hassan,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.598579,2025-10-17T16:36:29.598579,
"DIY-ballotNumber              277 
ballotNumber    Our falc-\nons
Name: 3297, dtype: object-004966",4966,"ballotNumber              277 
ballotNumber    Our falc-\nons
Name: 3297, dtype: object",,,15,Alliance,Diyala,FEMALE,Hind Muhammad Yusuf Hamoud Al-Samarani,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.598579,2025-10-17T16:36:29.598579,
"SAL-ballotNumber            243 
ballotNumber    Evil is evil
Name: 3298, dtype: object-005710",5710,"ballotNumber            243 
ballotNumber    Evil is evil
Name: 3298, dtype: object",,,24,Alliance,Saladin,FEMALE,"Hind Mustafa Ibrahim Mohammed Al-
Jabouri",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.607470,2025-10-17T16:36:29.607470,
"BAG-ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3299, dtype: object-003996",3996,"ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3299, dtype: object",,,16,Alliance,Baghdad,FEMALE,Hind Noman Aziz Hamid Al-Bayanri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.607470,2025-10-17T16:36:29.607470,
"NAJ-ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3300, dtype: object-001522",1522,"ballotNumber                                           207 
ballotNumber    Reconstruction and Development Coali-\ntion
Name: 3300, dtype: object",,,20,Alliance,Najaf,FEMALE,Hind Reda Abbas Musa Al-Fahham,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.610813,2025-10-17T16:36:29.610813,
"KAR-ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3301, dtype: object-006052",6052,"ballotNumber                      257 
ballotNumber    State of Law Coalition
Name: 3301, dtype: object",,,12,Alliance,Karbala,FEMALE,Hind Saad Abdulkadhim Khadir Al-Kaathi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.614464,2025-10-17T16:36:29.614464,
"BAG-ballotNumber               251 
ballotNumber    Rights Movement
Name: 3302, dtype: object-003715",3715,"ballotNumber               251 
ballotNumber    Rights Movement
Name: 3302, dtype: object",,,109,Party,Baghdad,FEMALE,Hind Saadoun Taherohab Al-Akili,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.614464,2025-10-17T16:36:29.614464,
"THE-ballotNumber                 218 
ballotNumber    Badr Organization
Name: 3303, dtype: object-000548",548,"ballotNumber                 218 
ballotNumber    Badr Organization
Name: 3303, dtype: object",,,36,Party,The egg,FEMALE,Hind Safaa Ahmed Abdel Razzaq,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"BAG-ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3304, dtype: object-003992",3992,"ballotNumber                          259 
ballotNumber    National Depth Allia-\nnce
Name: 3304, dtype: object",,,12,Alliance,Baghdad,FEMALE,"Hind Shawfari Salman
Mahdi Al-Azzawi",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"ANB-ballotNumber                         266 
ballotNumber    Alliance of Excelle-\nnce
Name: 3305, dtype: object-000277",277,"ballotNumber                         266 
ballotNumber    Alliance of Excelle-\nnce
Name: 3305, dtype: object",,,4,Alliance,Anbar,FEMALE,Hindkamel Saleh Jassim,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"BAG-ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3306, dtype: object-003219",3219,"ballotNumber                 241 
ballotNumber    Azm Iraq Alliance
Name: 3306, dtype: object",,,26,Alliance,Baghdad,MALE,His age is Hamad Shabib Al-Jabouri,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"BAG-ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3307, dtype: object-002842",2842,"ballotNumber                                              221 
ballotNumber    National Sovereignty Alliance - Le-\ngislation
Name: 3307, dtype: object",,,91,Alliance,Baghdad,FEMALE,"His crescent moon, Rashid Shamri",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"NAJ-ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 3308, dtype: object-001667",1667,"ballotNumber                  245 
ballotNumber    Canon's secr-\nets
Name: 3308, dtype: object",,,18,Party,Najaf,MALE,His Excellency Abdul-Sada Mahdi Hassoun Al-Fatlawi,,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.617612,2025-10-17T16:36:29.617612,
"BAG-ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3309, dtype: object-004211",4211,"ballotNumber                      269 
ballotNumber    National res-\nolution
Name: 3309, dtype: object",,,19,Alliance,Baghdad,MALE,"His Excellency Turkish Ebadeh
Abboud Hamdani",,,,,,,unverified,[],,,30,0,0,0,0,ElectionCandidates_Original.csv,nan,nan,2025-10-17T16:36:29.630109,2025-10-17T16:36:29.630109,
