Candidate ID,Full Name (AR),Full Name (EN),Political Party,Governorate,Gender,Phone,Email,Twitter,Facebook,Instagram,Verification Status
2025_1671_صلاح الدين,المرشح العراقي 1671,Iraqi Candidate 1671,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_1673_صلاح الدين,المرشح العراقي 1673,Iraqi Candidate 1673,تحالف عزم,صلاح الدين,أنثى,,,,,,
2025_1691_صلاح الدين,المرشح العراقي 1691,Iraqi Candidate 1691,تقدم,صلاح الدين,ذكر,,,,,,
2025_170_صلاح الدين,المرشح العراقي 170,Iraqi Candidate 170,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_1747_صلاح الدين,المرشح العراقي 1747,Iraqi Candidate 1747,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_1768_صلاح الدين,المرشح العراقي 1768,Iraqi Candidate 1768,العزم,صلاح الدين,ذكر,,,,,,
2025_1772_صلاح الدين,المرشح العراقي 1772,Iraqi Candidate 1772,تقدم,صلاح الدين,أنثى,,,,,,
2025_1773_صلاح الدين,المرشح العراقي 1773,Iraqi Candidate 1773,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_1777_صلاح الدين,المرشح العراقي 1777,Iraqi Candidate 1777,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_179_صلاح الدين,المرشح العراقي 179,Iraqi Candidate 179,الوطنية,صلاح الدين,ذكر,,,,,,
2025_1803_صلاح الدين,المرشح العراقي 1803,Iraqi Candidate 1803,تقدم,صلاح الدين,أنثى,,,,,,
2025_1805_صلاح الدين,المرشح العراقي 1805,Iraqi Candidate 1805,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_1810_صلاح الدين,المرشح العراقي 1810,Iraqi Candidate 1810,العزم,صلاح الدين,ذكر,,,,,,
2025_1841_صلاح الدين,المرشح العراقي 1841,Iraqi Candidate 1841,الحكمة,صلاح الدين,ذكر,,,,,,
2025_1852_صلاح الدين,المرشح العراقي 1852,Iraqi Candidate 1852,الوطنية,صلاح الدين,أنثى,,,,,,
2025_1857_صلاح الدين,المرشح العراقي 1857,Iraqi Candidate 1857,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_1859_صلاح الدين,المرشح العراقي 1859,Iraqi Candidate 1859,تحالف عزم,صلاح الدين,ذكر,,,,,,
2025_1863_صلاح الدين,المرشح العراقي 1863,Iraqi Candidate 1863,الوطنية,صلاح الدين,أنثى,,,,,,
2025_1871_صلاح الدين,المرشح العراقي 1871,Iraqi Candidate 1871,الحزب الشيوعي العراقي,صلاح الدين,أنثى,,,,,,
2025_1910_صلاح الدين,المرشح العراقي 1910,Iraqi Candidate 1910,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_1919_صلاح الدين,المرشح العراقي 1919,Iraqi Candidate 1919,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_1920_صلاح الدين,المرشح العراقي 1920,Iraqi Candidate 1920,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_1929_صلاح الدين,المرشح العراقي 1929,Iraqi Candidate 1929,تحالف عزم,صلاح الدين,أنثى,,,,,,
2025_1950_صلاح الدين,المرشح العراقي 1950,Iraqi Candidate 1950,الوطنية,صلاح الدين,أنثى,,,,,,
2025_1951_صلاح الدين,المرشح العراقي 1951,Iraqi Candidate 1951,النصر,صلاح الدين,أنثى,,,,,,
2025_1952_صلاح الدين,المرشح العراقي 1952,Iraqi Candidate 1952,الوطنية,صلاح الدين,أنثى,,,,,,
2025_1958_صلاح الدين,المرشح العراقي 1958,Iraqi Candidate 1958,الاتحاد الوطني الكردستاني,صلاح الدين,ذكر,,,,,,
2025_1964_صلاح الدين,المرشح العراقي 1964,Iraqi Candidate 1964,تقدم,صلاح الدين,ذكر,,,,,,
2025_1970_صلاح الدين,المرشح العراقي 1970,Iraqi Candidate 1970,العزم,صلاح الدين,أنثى,,,,,,
2025_1973_صلاح الدين,المرشح العراقي 1973,Iraqi Candidate 1973,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2016_صلاح الدين,المرشح العراقي 2016,Iraqi Candidate 2016,تحالف عزم,صلاح الدين,أنثى,,,,,,
2025_2031_صلاح الدين,المرشح العراقي 2031,Iraqi Candidate 2031,الوطنية,صلاح الدين,أنثى,,,,,,
2025_2037_صلاح الدين,المرشح العراقي 2037,Iraqi Candidate 2037,الحزب الشيوعي العراقي,صلاح الدين,أنثى,,,,,,
2025_2040_صلاح الدين,المرشح العراقي 2040,Iraqi Candidate 2040,تحالف عزم,صلاح الدين,ذكر,,,,,,
2025_2083_صلاح الدين,المرشح العراقي 2083,Iraqi Candidate 2083,تحالف عزم,صلاح الدين,ذكر,,,,,,
2025_2095_صلاح الدين,المرشح العراقي 2095,Iraqi Candidate 2095,دولة القانون,صلاح الدين,ذكر,,,,,,
2025_20_صلاح الدين,المرشح العراقي 20,Iraqi Candidate 20,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2114_صلاح الدين,المرشح العراقي 2114,Iraqi Candidate 2114,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_2116_صلاح الدين,المرشح العراقي 2116,Iraqi Candidate 2116,الحكمة,صلاح الدين,ذكر,,,,,,
2025_2122_صلاح الدين,المرشح العراقي 2122,Iraqi Candidate 2122,الفتح,صلاح الدين,ذكر,,,,,,
2025_2146_صلاح الدين,المرشح العراقي 2146,Iraqi Candidate 2146,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_2157_صلاح الدين,المرشح العراقي 2157,Iraqi Candidate 2157,الوطنية,صلاح الدين,أنثى,,,,,,
2025_2186_صلاح الدين,المرشح العراقي 2186,Iraqi Candidate 2186,الحكمة,صلاح الدين,ذكر,,,,,,
2025_2197_صلاح الدين,المرشح العراقي 2197,Iraqi Candidate 2197,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_2202_صلاح الدين,المرشح العراقي 2202,Iraqi Candidate 2202,حركة امتداد,صلاح الدين,أنثى,,,,,,
2025_2216_صلاح الدين,المرشح العراقي 2216,Iraqi Candidate 2216,العزم,صلاح الدين,ذكر,,,,,,
2025_2218_صلاح الدين,المرشح العراقي 2218,Iraqi Candidate 2218,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_221_صلاح الدين,المرشح العراقي 221,Iraqi Candidate 221,الحزب الديمقراطي الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2297_صلاح الدين,المرشح العراقي 2297,Iraqi Candidate 2297,النصر,صلاح الدين,أنثى,,,,,,
2025_2309_صلاح الدين,المرشح العراقي 2309,Iraqi Candidate 2309,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_230_صلاح الدين,المرشح العراقي 230,Iraqi Candidate 230,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_2310_صلاح الدين,المرشح العراقي 2310,Iraqi Candidate 2310,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_2345_صلاح الدين,المرشح العراقي 2345,Iraqi Candidate 2345,تحالف عزم,صلاح الدين,أنثى,,,,,,
2025_2366_صلاح الدين,المرشح العراقي 2366,Iraqi Candidate 2366,حركة امتداد,صلاح الدين,أنثى,,,,,,
2025_2378_صلاح الدين,المرشح العراقي 2378,Iraqi Candidate 2378,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_2384_صلاح الدين,المرشح العراقي 2384,Iraqi Candidate 2384,الحزب الديمقراطي الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2387_صلاح الدين,المرشح العراقي 2387,Iraqi Candidate 2387,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2402_صلاح الدين,المرشح العراقي 2402,Iraqi Candidate 2402,دولة القانون,صلاح الدين,ذكر,,,,,,
2025_2403_صلاح الدين,المرشح العراقي 2403,Iraqi Candidate 2403,حركة امتداد,صلاح الدين,أنثى,,,,,,
2025_2435_صلاح الدين,المرشح العراقي 2435,Iraqi Candidate 2435,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_2448_صلاح الدين,المرشح العراقي 2448,Iraqi Candidate 2448,العزم,صلاح الدين,ذكر,,,,,,
2025_2471_صلاح الدين,المرشح العراقي 2471,Iraqi Candidate 2471,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_2484_صلاح الدين,المرشح العراقي 2484,Iraqi Candidate 2484,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_2485_صلاح الدين,المرشح العراقي 2485,Iraqi Candidate 2485,تقدم,صلاح الدين,أنثى,,,,,,
2025_2496_صلاح الدين,المرشح العراقي 2496,Iraqi Candidate 2496,الحزب الديمقراطي الكردستاني,صلاح الدين,ذكر,,,,,,
2025_249_صلاح الدين,المرشح العراقي 249,Iraqi Candidate 249,تقدم,صلاح الدين,أنثى,,,,,,
2025_2523_صلاح الدين,المرشح العراقي 2523,Iraqi Candidate 2523,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_2525_صلاح الدين,المرشح العراقي 2525,Iraqi Candidate 2525,تقدم,صلاح الدين,ذكر,,,,,,
2025_2579_صلاح الدين,المرشح العراقي 2579,Iraqi Candidate 2579,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_2584_صلاح الدين,المرشح العراقي 2584,Iraqi Candidate 2584,العزم,صلاح الدين,أنثى,,,,,,
2025_2615_صلاح الدين,المرشح العراقي 2615,Iraqi Candidate 2615,تحالف عزم,صلاح الدين,ذكر,,,,,,
2025_2620_صلاح الدين,المرشح العراقي 2620,Iraqi Candidate 2620,سائرون,صلاح الدين,أنثى,,,,,,
2025_2633_صلاح الدين,المرشح العراقي 2633,Iraqi Candidate 2633,العزم,صلاح الدين,أنثى,,,,,,
2025_2645_صلاح الدين,المرشح العراقي 2645,Iraqi Candidate 2645,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_2670_صلاح الدين,المرشح العراقي 2670,Iraqi Candidate 2670,الاتحاد الوطني الكردستاني,صلاح الدين,ذكر,,,,,,
2025_2677_صلاح الدين,المرشح العراقي 2677,Iraqi Candidate 2677,الاتحاد الوطني الكردستاني,صلاح الدين,ذكر,,,,,,
2025_2692_صلاح الدين,المرشح العراقي 2692,Iraqi Candidate 2692,تحالف عزم,صلاح الدين,أنثى,,,,,,
2025_2717_صلاح الدين,المرشح العراقي 2717,Iraqi Candidate 2717,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2722_صلاح الدين,المرشح العراقي 2722,Iraqi Candidate 2722,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_2755_صلاح الدين,المرشح العراقي 2755,Iraqi Candidate 2755,العزم,صلاح الدين,أنثى,,,,,,
2025_2799_صلاح الدين,المرشح العراقي 2799,Iraqi Candidate 2799,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_2821_صلاح الدين,المرشح العراقي 2821,Iraqi Candidate 2821,الفتح,صلاح الدين,ذكر,,,,,,
2025_2865_صلاح الدين,المرشح العراقي 2865,Iraqi Candidate 2865,دولة القانون,صلاح الدين,أنثى,,,,,,
2025_2913_صلاح الدين,المرشح العراقي 2913,Iraqi Candidate 2913,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_2922_صلاح الدين,المرشح العراقي 2922,Iraqi Candidate 2922,تقدم,صلاح الدين,أنثى,,,,,,
2025_2928_صلاح الدين,المرشح العراقي 2928,Iraqi Candidate 2928,الاتحاد الوطني الكردستاني,صلاح الدين,أنثى,,,,,,
2025_2958_صلاح الدين,المرشح العراقي 2958,Iraqi Candidate 2958,تقدم,صلاح الدين,أنثى,,,,,,
2025_2970_صلاح الدين,المرشح العراقي 2970,Iraqi Candidate 2970,الحزب الشيوعي العراقي,صلاح الدين,أنثى,,,,,,
2025_2979_صلاح الدين,المرشح العراقي 2979,Iraqi Candidate 2979,تقدم,صلاح الدين,ذكر,,,,,,
2025_2985_صلاح الدين,المرشح العراقي 2985,Iraqi Candidate 2985,الفتح,صلاح الدين,ذكر,,,,,,
2025_2994_صلاح الدين,المرشح العراقي 2994,Iraqi Candidate 2994,الوطنية,صلاح الدين,أنثى,,,,,,
2025_3015_صلاح الدين,المرشح العراقي 3015,Iraqi Candidate 3015,تقدم,صلاح الدين,أنثى,,,,,,
2025_305_صلاح الدين,المرشح العراقي 305,Iraqi Candidate 305,تقدم,صلاح الدين,أنثى,,,,,,
2025_3081_صلاح الدين,المرشح العراقي 3081,Iraqi Candidate 3081,العزم,صلاح الدين,أنثى,,,,,,
2025_3086_صلاح الدين,المرشح العراقي 3086,Iraqi Candidate 3086,الاتحاد الوطني الكردستاني,صلاح الدين,ذكر,,,,,,
2025_3111_صلاح الدين,المرشح العراقي 3111,Iraqi Candidate 3111,حركة امتداد,صلاح الدين,أنثى,,,,,,
2025_3126_صلاح الدين,المرشح العراقي 3126,Iraqi Candidate 3126,الحكمة,صلاح الدين,أنثى,,,,,,
2025_3134_صلاح الدين,المرشح العراقي 3134,Iraqi Candidate 3134,تقدم,صلاح الدين,أنثى,,,,,,
2025_3137_صلاح الدين,المرشح العراقي 3137,Iraqi Candidate 3137,الحزب الديمقراطي الكردستاني,صلاح الدين,ذكر,,,,,,
2025_3146_صلاح الدين,المرشح العراقي 3146,Iraqi Candidate 3146,تحالف السيادة,صلاح الدين,أنثى,,,,,,
2025_3152_صلاح الدين,المرشح العراقي 3152,Iraqi Candidate 3152,سائرون,صلاح الدين,أنثى,,,,,,
2025_3155_صلاح الدين,المرشح العراقي 3155,Iraqi Candidate 3155,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_3179_صلاح الدين,المرشح العراقي 3179,Iraqi Candidate 3179,الاتحاد الوطني الكردستاني,صلاح الدين,ذكر,,,,,,
2025_3190_صلاح الدين,المرشح العراقي 3190,Iraqi Candidate 3190,الحزب الشيوعي العراقي,صلاح الدين,ذكر,,,,,,
2025_319_صلاح الدين,المرشح العراقي 319,Iraqi Candidate 319,تحالف السيادة,صلاح الدين,ذكر,,,,,,
2025_31_صلاح الدين,المرشح العراقي 31,Iraqi Candidate 31,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_3241_صلاح الدين,المرشح العراقي 3241,Iraqi Candidate 3241,سائرون,صلاح الدين,ذكر,,,,,,
2025_3242_صلاح الدين,المرشح العراقي 3242,Iraqi Candidate 3242,الوطنية,صلاح الدين,ذكر,,,,,,
2025_3261_صلاح الدين,المرشح العراقي 3261,Iraqi Candidate 3261,سائرون,صلاح الدين,أنثى,,,,,,
2025_3263_صلاح الدين,المرشح العراقي 3263,Iraqi Candidate 3263,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_3265_صلاح الدين,المرشح العراقي 3265,Iraqi Candidate 3265,الوطنية,صلاح الدين,ذكر,,,,,,
2025_3314_صلاح الدين,المرشح العراقي 3314,Iraqi Candidate 3314,تقدم,صلاح الدين,أنثى,,,,,,
2025_334_صلاح الدين,المرشح العراقي 334,Iraqi Candidate 334,الحكمة,صلاح الدين,ذكر,,,,,,
2025_3367_صلاح الدين,المرشح العراقي 3367,Iraqi Candidate 3367,دولة القانون,صلاح الدين,ذكر,,,,,,
2025_3378_صلاح الدين,المرشح العراقي 3378,Iraqi Candidate 3378,النصر,صلاح الدين,أنثى,,,,,,
2025_337_صلاح الدين,المرشح العراقي 337,Iraqi Candidate 337,العزم,صلاح الدين,ذكر,,,,,,
2025_3381_صلاح الدين,المرشح العراقي 3381,Iraqi Candidate 3381,الوطنية,صلاح الدين,أنثى,,,,,,
2025_3384_صلاح الدين,المرشح العراقي 3384,Iraqi Candidate 3384,حركة امتداد,صلاح الدين,ذكر,,,,,,
2025_3394_صلاح الدين,المرشح العراقي 3394,Iraqi Candidate 3394,الحزب الديمقراطي الكردستاني,صلاح الدين,ذكر,,,,,,
2025_3410_صلاح الدين,المرشح العراقي 3410,Iraqi Candidate 3410,النصر,صلاح الدين,ذكر,,,,,,
2025_3429_صلاح الدين,المرشح العراقي 3429,Iraqi Candidate 3429,دولة القانون,صلاح الدين,أنثى,,,,,,
